,url,repository_url,labels_url,user
20,https://api.github.com/repos/pandas-dev/pandas/issues/46321,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46321/labels{/name},"{'login': 'jonashaag', 'id': 175722, 'node_id': 'MDQ6VXNlcjE3NTcyMg==', 'avatar_url': 'https://avatars.githubusercontent.com/u/175722?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jonashaag', 'html_url': 'https://github.com/jonashaag', 'followers_url': 'https://api.github.com/users/jonashaag/followers', 'following_url': 'https://api.github.com/users/jonashaag/following{/other_user}', 'gists_url': 'https://api.github.com/users/jonashaag/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jonashaag/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jonashaag/subscriptions', 'organizations_url': 'https://api.github.com/users/jonashaag/orgs', 'repos_url': 'https://api.github.com/users/jonashaag/repos', 'events_url': 'https://api.github.com/users/jonashaag/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jonashaag/received_events', 'type': 'User', 'site_admin': False}"
21,https://api.github.com/repos/pandas-dev/pandas/issues/46319,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46319/labels{/name},"{'login': 'smarie', 'id': 3236794, 'node_id': 'MDQ6VXNlcjMyMzY3OTQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/3236794?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/smarie', 'html_url': 'https://github.com/smarie', 'followers_url': 'https://api.github.com/users/smarie/followers', 'following_url': 'https://api.github.com/users/smarie/following{/other_user}', 'gists_url': 'https://api.github.com/users/smarie/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/smarie/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/smarie/subscriptions', 'organizations_url': 'https://api.github.com/users/smarie/orgs', 'repos_url': 'https://api.github.com/users/smarie/repos', 'events_url': 'https://api.github.com/users/smarie/events{/privacy}', 'received_events_url': 'https://api.github.com/users/smarie/received_events', 'type': 'User', 'site_admin': False}"
22,https://api.github.com/repos/pandas-dev/pandas/issues/46313,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46313/labels{/name},"{'login': 'ivirshup', 'id': 8238804, 'node_id': 'MDQ6VXNlcjgyMzg4MDQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8238804?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ivirshup', 'html_url': 'https://github.com/ivirshup', 'followers_url': 'https://api.github.com/users/ivirshup/followers', 'following_url': 'https://api.github.com/users/ivirshup/following{/other_user}', 'gists_url': 'https://api.github.com/users/ivirshup/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ivirshup/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ivirshup/subscriptions', 'organizations_url': 'https://api.github.com/users/ivirshup/orgs', 'repos_url': 'https://api.github.com/users/ivirshup/repos', 'events_url': 'https://api.github.com/users/ivirshup/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ivirshup/received_events', 'type': 'User', 'site_admin': False}"
23,https://api.github.com/repos/pandas-dev/pandas/issues/46312,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46312/labels{/name},"{'login': 'tswast', 'id': 247555, 'node_id': 'MDQ6VXNlcjI0NzU1NQ==', 'avatar_url': 'https://avatars.githubusercontent.com/u/247555?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tswast', 'html_url': 'https://github.com/tswast', 'followers_url': 'https://api.github.com/users/tswast/followers', 'following_url': 'https://api.github.com/users/tswast/following{/other_user}', 'gists_url': 'https://api.github.com/users/tswast/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tswast/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tswast/subscriptions', 'organizations_url': 'https://api.github.com/users/tswast/orgs', 'repos_url': 'https://api.github.com/users/tswast/repos', 'events_url': 'https://api.github.com/users/tswast/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tswast/received_events', 'type': 'User', 'site_admin': False}"
24,https://api.github.com/repos/pandas-dev/pandas/issues/46310,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46310/labels{/name},"{'login': 'janosh', 'id': 30958850, 'node_id': 'MDQ6VXNlcjMwOTU4ODUw', 'avatar_url': 'https://avatars.githubusercontent.com/u/30958850?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/janosh', 'html_url': 'https://github.com/janosh', 'followers_url': 'https://api.github.com/users/janosh/followers', 'following_url': 'https://api.github.com/users/janosh/following{/other_user}', 'gists_url': 'https://api.github.com/users/janosh/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/janosh/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/janosh/subscriptions', 'organizations_url': 'https://api.github.com/users/janosh/orgs', 'repos_url': 'https://api.github.com/users/janosh/repos', 'events_url': 'https://api.github.com/users/janosh/events{/privacy}', 'received_events_url': 'https://api.github.com/users/janosh/received_events', 'type': 'User', 'site_admin': False}"
25,https://api.github.com/repos/pandas-dev/pandas/issues/46308,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46308/labels{/name},"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
26,https://api.github.com/repos/pandas-dev/pandas/issues/46305,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46305/labels{/name},"{'login': 'jloxh', 'id': 73829711, 'node_id': 'MDQ6VXNlcjczODI5NzEx', 'avatar_url': 'https://avatars.githubusercontent.com/u/73829711?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jloxh', 'html_url': 'https://github.com/jloxh', 'followers_url': 'https://api.github.com/users/jloxh/followers', 'following_url': 'https://api.github.com/users/jloxh/following{/other_user}', 'gists_url': 'https://api.github.com/users/jloxh/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jloxh/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jloxh/subscriptions', 'organizations_url': 'https://api.github.com/users/jloxh/orgs', 'repos_url': 'https://api.github.com/users/jloxh/repos', 'events_url': 'https://api.github.com/users/jloxh/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jloxh/received_events', 'type': 'User', 'site_admin': False}"
27,https://api.github.com/repos/pandas-dev/pandas/issues/46304,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46304/labels{/name},"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
28,https://api.github.com/repos/pandas-dev/pandas/issues/46300,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46300/labels{/name},"{'login': 'twoertwein', 'id': 6618166, 'node_id': 'MDQ6VXNlcjY2MTgxNjY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6618166?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/twoertwein', 'html_url': 'https://github.com/twoertwein', 'followers_url': 'https://api.github.com/users/twoertwein/followers', 'following_url': 'https://api.github.com/users/twoertwein/following{/other_user}', 'gists_url': 'https://api.github.com/users/twoertwein/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/twoertwein/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/twoertwein/subscriptions', 'organizations_url': 'https://api.github.com/users/twoertwein/orgs', 'repos_url': 'https://api.github.com/users/twoertwein/repos', 'events_url': 'https://api.github.com/users/twoertwein/events{/privacy}', 'received_events_url': 'https://api.github.com/users/twoertwein/received_events', 'type': 'User', 'site_admin': False}"
29,https://api.github.com/repos/pandas-dev/pandas/issues/46298,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46298/labels{/name},"{'login': 'TouriM', 'id': 726951, 'node_id': 'MDQ6VXNlcjcyNjk1MQ==', 'avatar_url': 'https://avatars.githubusercontent.com/u/726951?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/TouriM', 'html_url': 'https://github.com/TouriM', 'followers_url': 'https://api.github.com/users/TouriM/followers', 'following_url': 'https://api.github.com/users/TouriM/following{/other_user}', 'gists_url': 'https://api.github.com/users/TouriM/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/TouriM/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/TouriM/subscriptions', 'organizations_url': 'https://api.github.com/users/TouriM/orgs', 'repos_url': 'https://api.github.com/users/TouriM/repos', 'events_url': 'https://api.github.com/users/TouriM/events{/privacy}', 'received_events_url': 'https://api.github.com/users/TouriM/received_events', 'type': 'User', 'site_admin': False}"
